clip_id,window_start,window_end,track_a_id,track_b_id,label,accel_mean,accel_var,accel_range,accel_energy,rel_vel_mean,rel_vel_var,rel_vel_range,rel_vel_energy
S011C001P018R002A057,24,28,0,1,0,1.0,0.0,0.0,5.0,0.5244099803953913,0.13766205135538587,1.0,2.0633393944684033
S011C001P018R002A057,25,29,0,1,0,1.0,0.0,0.0,5.0,0.7244099803953914,0.08789805919722933,0.6857848985063213,3.0633393944684033
S011C001P018R002A057,26,30,0,1,0,1.0,0.0,0.0,5.0,0.5468520774678548,0.15598663980264948,1.0,2.2751691721677907
S011C001P018R002A057,27,31,0,1,0,1.0,0.0,0.0,5.0,0.3468520774678548,0.13472747078979141,1.0,1.2751691721677907
S011C001P018R002A057,28,32,0,1,0,1.0,0.0,0.0,5.0,0.28400905716911906,0.1546264638781296,1.0,1.1764380421611078
S011C001P018R002A057,29,33,0,1,0,1.0,0.0,0.0,5.0,0.2,0.16000000000000006,1.0,1.0
S011C001P018R002A057,30,34,0,1,0,1.0,0.0,0.0,5.0,0.2,0.16000000000000003,1.0,1.0
S011C001P018R002A057,31,35,0,1,0,1.0,0.0,0.0,5.0,0.34423001007891985,0.1855171791978934,1.0,1.5200573951841332
S011C001P018R002A057,32,36,0,1,0,1.0,0.0,0.0,5.0,0.35973025634540035,0.1758069098781069,1.0,1.5260638360421717
S011C001P018R002A057,33,37,0,1,0,1.0,0.0,0.0,5.0,0.35973025634540035,0.1758069098781069,1.0,1.5260638360421717
S011C001P018R002A057,34,38,0,1,0,1.0,0.0,0.0,5.0,0.35973025634540035,0.17580690987810685,1.0,1.5260638360421717
S011C001P018R002A057,35,39,0,1,0,1.0,0.0,0.0,5.0,0.15973025634540036,0.07969901241626703,0.7211500503945993,0.5260638360421718
S011C001P018R002A057,36,40,0,1,0,1.0,0.0,0.0,5.0,0.19094730488339445,0.11864876681600989,0.8772352930845697,0.7755482002912095
S011C001P018R002A057,37,41,0,1,0,1.0,0.0,0.0,5.0,0.37544705861691396,0.21294785806254177,1.0,1.7695417594331708
S011C001P018R002A057,38,42,0,1,0,1.0,0.0,0.0,5.0,0.37544705861691396,0.21294785806254177,1.0,1.7695417594331708
S011C001P018R002A057,39,43,0,1,0,1.0,0.0,0.0,5.0,0.37544705861691396,0.21294785806254177,1.0,1.7695417594331708
S011C001P018R002A057,40,44,0,1,0,1.0,0.0,0.0,5.0,0.37544705861691396,0.21294785806254177,1.0,1.7695417594331708
S011C001P018R002A057,41,45,0,1,0,1.0,0.0,0.0,5.0,0.2,0.16000000000000006,1.0,1.0
S011C001P018R002A057,42,46,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S011C001P018R002A057,43,47,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S011C001P018R002A057,44,48,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S011C001P018R002A057,45,49,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S011C001P018R002A057,46,50,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S011C001P018R002A057,47,51,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S011C001P018R002A057,48,52,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S011C001P018R002A057,49,53,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S011C001P018R002A057,50,54,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S011C001P018R002A057,51,55,0,1,0,1.0,0.0,0.0,5.0,0.026283452765412618,0.002763279557086705,0.1314172638270631,0.017270497231791904
S011C001P018R002A057,52,56,0,1,0,1.0,0.0,0.0,5.0,0.22628345276541265,0.15224989845092168,1.0,1.0172704972317919
S011C001P018R002A057,53,57,0,1,0,1.0,0.0,0.0,5.0,0.22628345276541265,0.15224989845092168,1.0,1.0172704972317919
S011C001P018R002A057,54,58,0,1,0,1.0,0.0,0.0,5.0,0.27326691439102874,0.1398165212771933,1.0,1.0724566388899355
S011C001P018R002A057,55,59,0,1,0,1.0,0.0,0.0,5.0,0.27326691439102874,0.1398165212771933,1.0,1.0724566388899355
S011C001P018R002A057,56,60,0,1,0,1.0,0.0,0.0,5.0,0.24698346162561607,0.15003639801505655,1.0,1.0551861416581434
S011C001P018R002A057,57,61,0,1,0,1.0,0.0,0.0,5.0,0.0469834616256161,0.008829782665302962,0.23491730812808048,0.055186141658143506
S011C001P018R002A057,58,62,0,1,0,1.0,0.0,0.0,5.0,0.0469834616256161,0.008829782665302962,0.23491730812808048,0.055186141658143506
S011C001P018R002A057,59,63,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S011C001P018R002A057,60,64,0,1,0,1.0,0.0,0.0,5.0,0.12382350677789533,0.06132904332310196,0.6191175338894767,0.38330652076938726
S011C001P018R002A057,61,65,0,1,0,1.0,0.0,0.0,5.0,0.32382350677789534,0.17179964061194383,1.0,1.3833065207693873
S011C001P018R002A057,62,66,0,1,0,1.0,0.0,0.0,5.0,0.5238235067778954,0.2022702379007857,1.0,2.3833065207693873
S011C001P018R002A057,63,67,0,1,0,1.0,0.0,0.0,5.0,0.7238235067778953,0.15274083518962753,1.0,3.3833065207693873
S011C001P018R002A057,64,68,0,1,0,1.0,0.0,0.0,5.0,0.8561470957163886,0.03122111559808709,0.38088246611052334,3.8210448255084706
S011C001P018R002A057,65,69,0,1,0,1.0,0.0,0.0,5.0,0.9323235889384932,0.01832038645666413,0.33838205530753374,4.437738304739083
S011C001P018R002A057,66,70,0,1,0,1.0,0.0,0.0,5.0,0.9033403703100461,0.017757533869352964,0.33838205530753374,4.168906792506222
S014C003P017R001A060,0,4,0,1,0,0.6,0.24000000000000005,1.0,3.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,1,5,0,1,0,0.8,0.16000000000000006,1.0,4.0,0.03812936247244353,0.005815393130219939,0.19064681236221764,0.03634620706387462
S014C003P017R001A060,2,6,0,1,0,1.0,0.0,0.0,5.0,0.03812936247244353,0.005815393130219939,0.19064681236221764,0.03634620706387462
S014C003P017R001A060,3,7,0,1,0,1.0,0.0,0.0,5.0,0.03812936247244353,0.005815393130219939,0.19064681236221764,0.03634620706387462
S014C003P017R001A060,4,8,0,1,0,1.0,0.0,0.0,5.0,0.10748931054442161,0.019769301514197295,0.3467997403598904,0.15661626697756204
S014C003P017R001A060,5,9,0,1,0,1.0,0.0,0.0,5.0,0.14222960581373573,0.0171284332025774,0.3467997403598904,0.18678846986254027
S014C003P017R001A060,6,10,0,1,0,1.0,0.0,0.0,5.0,0.10410024334129223,0.019251591896016877,0.3467997403598904,0.15044226279866563
S014C003P017R001A060,7,11,0,1,0,1.0,0.0,0.0,5.0,0.10410024334129223,0.019251591896016874,0.3467997403598904,0.15044226279866563
S014C003P017R001A060,8,12,0,1,0,1.0,0.0,0.0,5.0,0.10410024334129223,0.019251591896016874,0.3467997403598904,0.15044226279866563
S014C003P017R001A060,9,13,0,1,0,1.0,0.0,0.0,5.0,0.034740295269314124,0.0048275524615965185,0.17370147634657063,0.030172202884978235
S014C003P017R001A060,10,14,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,11,15,0,1,0,1.0,0.0,0.0,5.0,0.11206904816235441,0.05023788622406446,0.5603452408117721,0.3139867889004028
S014C003P017R001A060,12,16,0,1,0,1.0,0.0,0.0,5.0,0.1506634530962042,0.047545522142198274,0.5603452408117721,0.351224991205352
S014C003P017R001A060,13,17,0,1,0,1.0,0.0,0.0,5.0,0.1506634530962042,0.047545522142198274,0.5603452408117721,0.351224991205352
S014C003P017R001A060,14,18,0,1,0,1.0,0.0,0.0,5.0,0.1506634530962042,0.04754552214219828,0.5603452408117721,0.351224991205352
S014C003P017R001A060,15,19,0,1,0,1.0,0.0,0.0,5.0,0.1506634530962042,0.04754552214219828,0.5603452408117721,0.351224991205352
S014C003P017R001A060,16,20,0,1,0,1.0,0.0,0.0,5.0,0.038594404933849774,0.005958112368791872,0.19297202466924887,0.037238202304949196
S014C003P017R001A060,17,21,0,1,0,1.0,0.0,0.0,5.0,0.061578926477245166,0.015167856744359862,0.30789463238622583,0.09479910465224914
S014C003P017R001A060,18,22,0,1,0,1.0,0.0,0.0,5.0,0.061578926477245166,0.015167856744359864,0.30789463238622583,0.09479910465224914
S014C003P017R001A060,19,23,0,1,0,1.0,0.0,0.0,5.0,0.061578926477245166,0.015167856744359864,0.30789463238622583,0.09479910465224914
S014C003P017R001A060,20,24,0,1,0,1.0,0.0,0.0,5.0,0.061578926477245166,0.015167856744359868,0.30789463238622583,0.09479910465224914
S014C003P017R001A060,21,25,0,1,0,1.0,0.0,0.0,5.0,0.061578926477245166,0.015167856744359868,0.30789463238622583,0.09479910465224914
S014C003P017R001A060,22,26,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,23,27,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,24,28,0,1,0,1.0,0.0,0.0,5.0,0.2,0.16000000000000003,1.0,1.0
S014C003P017R001A060,25,29,0,1,0,1.0,0.0,0.0,5.0,0.2,0.16000000000000003,1.0,1.0
S014C003P017R001A060,26,30,0,1,0,1.0,0.0,0.0,5.0,0.2,0.16000000000000006,1.0,1.0
S014C003P017R001A060,27,31,0,1,0,1.0,0.0,0.0,5.0,0.2,0.16000000000000006,1.0,1.0
S014C003P017R001A060,28,32,0,1,0,1.0,0.0,0.0,5.0,0.2,0.16000000000000006,1.0,1.0
S014C003P017R001A060,29,33,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,30,34,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,31,35,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,32,36,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,33,37,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,34,38,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,35,39,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,36,40,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,37,41,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,38,42,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,39,43,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,40,44,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,41,45,0,1,0,1.0,0.0,0.0,5.0,0.0217711650635281,0.0018959345128935462,0.1088558253176405,0.011849590705584662
S014C003P017R001A060,42,46,0,1,0,1.0,0.0,0.0,5.0,0.0217711650635281,0.0018959345128935462,0.1088558253176405,0.011849590705584662
S014C003P017R001A060,43,47,0,1,0,1.0,0.0,0.0,5.0,0.0217711650635281,0.0018959345128935466,0.1088558253176405,0.011849590705584662
S014C003P017R001A060,44,48,0,1,0,1.0,0.0,0.0,5.0,0.0217711650635281,0.0018959345128935466,0.1088558253176405,0.011849590705584662
S014C003P017R001A060,45,49,0,1,0,1.0,0.0,0.0,5.0,0.0217711650635281,0.0018959345128935466,0.1088558253176405,0.011849590705584662
S014C003P017R001A060,46,50,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,47,51,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,48,52,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,49,53,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,50,54,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,51,55,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,52,56,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,53,57,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,54,58,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,55,59,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,56,60,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,57,61,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,58,62,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,59,63,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,60,64,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,61,65,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,62,66,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,63,67,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,64,68,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,65,69,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,66,70,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,67,71,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,68,72,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,69,73,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,70,74,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,71,75,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,72,76,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,73,77,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,74,78,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,75,79,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,76,80,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,77,81,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,78,82,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,79,83,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S014C003P017R001A060,80,84,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,0,4,0,1,0,0.6,0.24000000000000005,1.0,3.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,1,5,0,1,0,0.8,0.16000000000000006,1.0,4.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,2,6,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,3,7,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,4,8,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,5,9,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,6,10,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,7,11,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,8,12,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,9,13,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,10,14,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,11,15,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,12,16,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,13,17,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,14,18,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,15,19,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,16,20,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,17,21,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,18,22,0,1,0,0.8946235228877459,0.04441680771435773,0.526882385561271,4.223840277092194,0.0,0.0,0.0,0.0
S001C002P003R001A059,19,23,0,1,0,0.8946235228877459,0.04441680771435773,0.526882385561271,4.223840277092194,0.0,0.0,0.0,0.0
S001C002P003R001A059,20,24,0,1,0,0.8946235228877459,0.04441680771435773,0.526882385561271,4.223840277092194,0.0,0.0,0.0,0.0
S001C002P003R001A059,21,25,0,1,0,0.8946235228877459,0.04441680771435773,0.526882385561271,4.223840277092194,0.0,0.0,0.0,0.0
S001C002P003R001A059,22,26,0,1,0,0.8946235228877459,0.04441680771435773,0.526882385561271,4.223840277092194,0.0,0.0,0.0,0.0
S001C002P003R001A059,23,27,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,24,28,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,25,29,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,26,30,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,27,31,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,28,32,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,29,33,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,30,34,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,31,35,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,32,36,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,33,37,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,34,38,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,35,39,0,1,0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
S001C002P003R001A059,36,40,0,1,0,1.0,0.0,0.0,5.0,0.2,0.16000000000000003,1.0,1.0
S001C002P003R001A059,37,41,0,1,0,1.0,0.0,0.0,5.0,0.4,0.24000000000000005,1.0,2.0
S001C002P003R001A059,38,42,0,1,0,1.0,0.0,0.0,5.0,0.6,0.24000000000000005,1.0,3.0
S001C002P003R001A059,39,43,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16000000000000006,1.0,4.0
S001C002P003R001A059,40,44,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,41,45,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,42,46,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,43,47,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,44,48,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,45,49,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,46,50,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,47,51,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,48,52,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,49,53,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,50,54,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,51,55,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,52,56,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,53,57,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,54,58,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,55,59,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,56,60,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,57,61,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,58,62,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,59,63,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,60,64,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,61,65,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,62,66,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,63,67,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,64,68,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,65,69,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,66,70,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,67,71,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,68,72,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,69,73,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,70,74,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,71,75,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,72,76,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,73,77,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,74,78,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,75,79,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,76,80,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,77,81,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,78,82,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,79,83,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,80,84,0,1,0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0
S001C002P003R001A059,81,85,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16,1.0,4.0
S001C002P003R001A059,82,86,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16,1.0,4.0
S001C002P003R001A059,83,87,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16,1.0,4.0
S001C002P003R001A059,84,88,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16000000000000006,1.0,4.0
S001C002P003R001A059,85,89,0,1,0,1.0,0.0,0.0,5.0,0.8,0.16000000000000006,1.0,4.0
S005C002P010R002A050,0,4,0,1,1,0.6,0.24000000000000005,1.0,3.0,0.2,0.16000000000000003,1.0,1.0
S005C002P010R002A050,1,5,0,1,1,0.8,0.16000000000000006,1.0,4.0,0.2,0.16000000000000003,1.0,1.0
S005C002P010R002A050,2,6,0,1,1,1.0,0.0,0.0,5.0,0.2,0.16000000000000006,1.0,1.0
S005C002P010R002A050,3,7,0,1,1,1.0,0.0,0.0,5.0,0.2,0.16000000000000006,1.0,1.0
S005C002P010R002A050,4,8,0,1,1,1.0,0.0,0.0,5.0,0.4,0.24000000000000005,1.0,2.0
S005C002P010R002A050,5,9,0,1,1,1.0,0.0,0.0,5.0,0.2,0.16000000000000003,1.0,1.0
S005C002P010R002A050,6,10,0,1,1,1.0,0.0,0.0,5.0,0.2291277450950029,0.1517426040992767,1.0,1.0212106383579866
S005C002P010R002A050,7,11,0,1,1,1.0,0.0,0.0,5.0,0.2291277450950029,0.15174260409927667,1.0,1.0212106383579866
S005C002P010R002A050,8,12,0,1,1,1.0,0.0,0.0,5.0,0.2291277450950029,0.15174260409927667,1.0,1.0212106383579866
S005C002P010R002A050,9,13,0,1,1,1.0,0.0,0.0,5.0,0.029127745095002905,0.0033937021372778633,0.14563872547501452,0.021210638357986644
S005C002P010R002A050,10,14,0,1,1,1.0,0.0,0.0,5.0,0.029127745095002905,0.0033937021372778633,0.14563872547501452,0.021210638357986644
S005C002P010R002A050,11,15,0,1,1,1.0,0.0,0.0,5.0,0.002499634295655993,2.499268644807853e-05,0.012498171478279965,0.0001562042903004908
S005C002P010R002A050,12,16,0,1,1,1.0,0.0,0.0,5.0,0.02493712575799604,0.0019265857326029006,0.11218745731170023,0.01274222986836505
S005C002P010R002A050,13,17,0,1,1,1.0,0.0,0.0,5.0,0.03930082297740896,0.0020354702760262263,0.11218745731170023,0.01790012481363931
S005C002P010R002A050,14,18,0,1,1,1.0,0.0,0.0,5.0,0.06720349665208179,0.0029565109914378965,0.1395133683733642,0.037364104768521325
S005C002P010R002A050,15,19,0,1,1,1.0,0.0,0.0,5.0,0.09093931062093277,0.0020198070613132754,0.12701519689508423,0.05144882638761885
S005C002P010R002A050,16,20,0,1,1,1.0,0.0,0.0,5.0,0.14427732626758855,0.00503179329994022,0.20736976361449416,0.12923870087432204
S005C002P010R002A050,17,21,0,1,1,1.0,0.0,0.0,5.0,0.12183983480524847,0.00848558971388126,0.27918824971155876,0.11665267529625747
S005C002P010R002A050,18,22,0,1,1,1.0,0.0,0.0,5.0,0.13663782874976835,0.007881080982448602,0.27918824971155876,0.13275488613949812
S005C002P010R002A050,19,23,0,1,1,1.0,0.0,0.0,5.0,0.12715622727724402,0.008186154606924926,0.27918824971155876,0.12177430371153532
S005C002P010R002A050,20,24,0,1,1,1.0,0.0,0.0,5.0,0.15638740875004065,0.011108407833512851,0.27918824971155876,0.17782714724532567
S005C002P010R002A050,21,25,0,1,1,1.0,0.0,0.0,5.0,0.16149469679719602,0.0124671039327461,0.3047246899473357,0.19273820513182188
S005C002P010R002A050,22,26,0,1,1,1.0,0.0,0.0,5.0,0.16149469679719602,0.0124671039327461,0.3047246899473357,0.19273820513182188
